BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,cluster_result
789.814537,0.909091,0.0,0.0,0.0,5654.92893,0.0,0.0,0.0,0.166667,12,0,3000.0,5949.858363,475.195844,0.090909,12,Cluster 4.0
4.390888,0.272727,0.0,0.0,0.0,19.35123,0.0,0.0,0.0,0.083333,1,0,500.0,95.983734,112.02371,0.0,12,Cluster 2.0
2406.569238,1.0,0.0,0.0,0.0,94.706407,0.0,0.0,0.0,0.25,4,0,2400.0,314.272712,10774.73572,0.0,12,Cluster 2.0
93.972736,0.909091,562.5,0.0,562.5,0.0,0.909091,0.0,0.818182,0.0,0,10,1000.0,433.860714,149.045135,0.25,11,Cluster 3.0
884.175745,1.0,266.56,89.9,176.66,365.489055,0.333333,0.083333,0.25,0.166667,3,6,1200.0,1094.557296,807.206399,0.0,12,Cluster 2.0
1544.585361,1.0,0.0,0.0,0.0,549.062884,0.0,0.0,0.0,0.083333,2,0,2000.0,408.068987,478.097868,0.0,12,Cluster 2.0
16.428326,0.909091,441.5,124.7,316.8,0.0,1.0,0.166667,0.916667,0.0,0,14,1000.0,482.547848,91.328536,0.333333,12,Cluster 3.0
11.250371,0.636364,141.12,0.0,141.12,0.0,0.583333,0.0,0.5,0.0,0,7,5000.0,94.386204,89.013323,0.166667,12,Cluster 2.0
51.640786,0.727273,434.72,99.0,335.72,0.0,0.583333,0.083333,0.583333,0.0,0,9,4500.0,998.961098,153.216454,1.0,12,Cluster 3.0
162.046468,1.0,1768.05,0.0,1768.05,0.0,1.0,0.0,1.0,0.0,0,18,5000.0,1668.054457,172.804335,0.916667,12,Cluster 3.0
99.523071,0.818182,955.87,955.87,0.0,0.0,0.5,0.5,0.0,0.0,0,9,13500.0,1201.853087,99.945036,0.666667,12,Cluster 3.0
112.702102,0.909091,1437.38,1437.38,0.0,0.0,0.583333,0.583333,0.0,0.0,0,17,2000.0,1469.057487,127.594194,1.0,12,Cluster 3.0
2220.063789,1.0,2530.12,2530.12,0.0,157.109678,1.0,1.0,0.0,0.083333,3,85,2500.0,3275.790625,594.769152,0.0,12,Cluster 3.0
5429.372649,1.0,493.1,0.0,493.1,0.0,0.5,0.0,0.5,0.0,0,6,12000.0,1415.589572,1440.327788,0.0,12,Cluster 2.0
0.065402,0.090909,69.0,0.0,69.0,0.0,0.083333,0.0,0.083333,0.0,0,1,1500.0,506.68867,62.491042,0.0,12,Cluster 2.0
1856.325339,0.818182,670.5,516.9,153.6,5603.126858,0.545455,0.272727,0.363636,0.727273,107,9,7000.0,9221.922948,537.180986,0.142857,11,Cluster 4.0
1305.883623,1.0,0.0,0.0,0.0,1015.334397,0.0,0.0,0.0,0.083333,1,0,8000.0,1423.232277,265.899549,0.0,12,Cluster 2.0
3013.581545,1.0,0.0,0.0,0.0,218.091392,0.0,0.0,0.0,0.5,6,0,3000.0,729.037137,1307.25605,0.0,12,Cluster 2.0
83.279345,1.0,1080.11,0.0,1080.11,0.0,1.0,0.0,1.0,0.0,0,23,9000.0,1065.332527,178.115434,1.0,12,Cluster 3.0
53.684439,0.818182,862.47,0.0,862.47,0.0,0.75,0.0,0.666667,0.0,0,9,2500.0,1007.362536,172.278333,1.0,12,Cluster 3.0
3386.99251,1.0,171.92,171.92,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,4500.0,907.867126,912.269822,0.0,12,Cluster 2.0
1007.440908,1.0,430.54,0.0,430.54,687.666124,1.0,0.0,1.0,0.166667,2,21,4000.0,1526.508633,286.221253,0.0,12,Cluster 3.0
264.869295,1.0,940.0,940.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,6000.0,753.034035,179.692509,0.0,12,Cluster 2.0
1930.900813,0.909091,5616.07,4960.73,655.34,4287.486377,0.666667,0.333333,0.25,0.333333,15,46,5500.0,10894.444,864.068895,0.111111,12,Cluster 1.0
845.307601,0.181818,0.0,0.0,0.0,5452.074197,0.0,0.0,0.0,0.083333,1,0,6000.0,1148.343858,1441.839102,0.0,12,Cluster 2.0
2567.090886,1.0,1875.54,546.14,1329.4,598.035427,1.0,0.333333,1.0,0.333333,5,52,3900.0,772.320791,632.994269,0.0,12,Cluster 3.0
7764.210895,1.0,90.0,90.0,0.0,4032.071583,0.083333,0.083333,0.0,0.583333,13,1,11150.0,1566.916181,2091.528879,0.0,12,Cluster 4.0
661.135323,1.0,568.81,141.69,427.12,618.55338,0.75,0.083333,0.666667,0.166667,2,10,1700.0,239.759567,208.2926,0.0,12,Cluster 2.0
1205.024103,1.0,1247.43,0.0,1247.43,0.0,1.0,0.0,1.0,0.0,0,41,1000.0,1314.358147,2812.820485,0.0,12,Cluster 3.0
2011.929899,1.0,208.5,0.0,208.5,0.0,0.25,0.0,0.25,0.0,0,3,7000.0,517.558081,1109.232571,0.0,12,Cluster 2.0
31.490163,0.636364,280.35,280.35,0.0,900.547414,0.166667,0.166667,0.0,0.166667,2,3,4000.0,0.0,273.8572086,0.0,12,Cluster 2.0
1899.219514,1.0,0.0,0.0,0.0,3618.304773,0.0,0.0,0.0,0.25,4,0,8000.0,7823.096006,452.041254,0.0,12,Cluster 4.0
1062.485488,1.0,0.0,0.0,0.0,1356.070364,0.0,0.0,0.0,0.166667,2,0,6500.0,3602.698387,299.351881,0.166667,12,Cluster 2.0
1288.895823,0.727273,0.0,0.0,0.0,3233.145994,0.0,0.0,0.0,0.181818,3,0,3500.0,4919.065431,409.279112,0.285714,11,Cluster 2.0
1361.815512,1.0,1309.72,1106.81,202.91,814.086208,0.916667,0.75,0.916667,0.75,9,53,1700.0,1668.192483,585.993296,0.0,12,Cluster 3.0
1647.860393,1.0,1510.0,0.0,1510.0,2993.136369,0.833333,0.0,0.833333,0.166667,3,11,3500.0,3927.022653,1464.023513,0.083333,12,Cluster 3.0
137.775633,1.0,0.0,0.0,0.0,1936.205406,0.0,0.0,0.0,0.166667,4,0,3000.0,2489.260383,69.124834,0.083333,12,Cluster 2.0
132.73446,0.1,2190.0,2190.0,0.0,0.0,0.1,0.1,0.0,0.0,0,1,2500.0,2.389583,326.5971786,0.0,10,Cluster 2.0
226.35396,0.909091,2455.75,2230.75,225.0,0.0,0.75,0.666667,0.25,0.0,0,17,6000.0,1999.316204,162.122511,0.727273,12,Cluster 3.0
661.199437,0.545455,150.0,150.0,0.0,1344.227865,0.083333,0.083333,0.0,0.25,8,1,2500.0,290.372365,340.787739,0.0,12,Cluster 2.0
4526.591303,1.0,1806.5,976.5,830.0,4354.491196,0.5,0.416667,0.166667,0.333333,5,11,9000.0,1329.600846,947.556185,0.0,12,Cluster 4.0
281.736996,1.0,1100.19,1100.19,0.0,974.050448,1.0,1.0,0.0,0.25,8,15,5700.0,1694.640984,190.249932,0.090909,12,Cluster 3.0
45.785125,0.636364,12.0,0.0,12.0,166.160258,1.0,0.0,0.916667,0.083333,3,12,1200.0,39.556692,46.550149,0.0,12,Cluster 3.0
392.992722,1.0,508.32,0.0,508.32,0.0,1.0,0.0,1.0,0.0,0,36,1500.0,168.998137,199.547052,0.0,12,Cluster 3.0
21.409828,1.0,149.71,0.0,149.71,0.0,0.916667,0.0,0.916667,0.0,0,11,1500.0,141.974905,150.500248,0.166667,12,Cluster 3.0
4628.109931,1.0,912.54,0.0,912.54,0.0,1.0,0.0,1.0,0.0,0,21,5000.0,3746.305759,56370.04117,0.0,12,Cluster 4.0
1399.729932,1.0,0.0,0.0,0.0,1967.782148,0.0,0.0,0.0,0.333333,5,0,3000.0,712.803089,316.461916,0.0,12,Cluster 2.0
1477.102808,1.0,0.0,0.0,0.0,960.917825,0.0,0.0,0.0,0.111111,1,0,1800.0,338.019603,418.236345,0.0,9,Cluster 2.0
5983.285834,1.0,4170.04,4020.04,150.0,2359.135053,0.75,0.75,0.416667,0.583333,17,23,7000.0,2974.801874,3232.760835,0.0,12,Cluster 4.0
1081.065726,1.0,554.85,262.4,292.45,952.424906,0.5,0.25,0.333333,0.166667,8,20,2100.0,1898.82812,382.716751,0.0,12,Cluster 2.0
1809.917132,1.0,266.64,0.0,266.64,0.0,1.0,0.0,1.0,0.0,0,24,2500.0,77.991128,13916.7029,0.0,12,Cluster 3.0
128.507898,0.454545,0.0,0.0,0.0,490.12386,0.0,0.0,0.0,0.083333,1,0,1200.0,199.424458,83.292732,0.0,12,Cluster 2.0
38.994955,1.0,431.52,431.52,0.0,0.0,1.0,1.0,0.0,0.0,0,12,7000.0,417.892105,182.596244,1.0,12,Cluster 3.0
53.994628,1.0,257.0,257.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,3,6500.0,423.058905,63.502182,0.083333,12,Cluster 2.0
1963.239125,1.0,67.55,0.0,67.55,1935.971876,0.25,0.0,0.166667,0.333333,6,3,2500.0,459.929854,543.168888,0.0,12,Cluster 2.0
963.572006,1.0,2210.97,1741.3,469.67,0.0,1.0,1.0,0.416667,0.0,0,50,9500.0,2946.752322,345.15359,0.0,12,Cluster 3.0
668.956687,1.0,224.2,148.12,76.08,0.0,0.583333,0.083333,0.416667,0.0,0,9,9500.0,568.336995,272.270427,0.0,12,Cluster 2.0
368.367166,1.0,1121.86,169.2,952.66,1172.195497,0.666667,0.083333,0.583333,0.333333,5,11,3500.0,3312.219079,195.611673,0.416667,12,Cluster 3.0
1068.031748,0.727273,98.97,0.0,98.97,0.0,0.416667,0.0,0.416667,0.0,0,5,2500.0,3594.989864,445.215577,0.0,12,Cluster 2.0
2114.158683,1.0,5580.85,0.0,5580.85,0.0,1.0,0.0,1.0,0.0,0,75,8500.0,3564.977774,630.00413,0.0,12,Cluster 1.0
3355.631092,1.0,242.88,0.0,242.88,0.0,1.0,0.0,1.0,0.0,0,12,13500.0,6084.115091,890.639118,0.090909,12,Cluster 3.0
1132.386178,0.454545,2246.3,2246.3,0.0,14048.07181,0.333333,0.333333,0.0,0.416667,20,8,6000.0,32048.6122,406.790252,0.8,12,Cluster 4.0
784.889762,0.909091,1526.59,786.3,740.29,2188.419607,0.583333,0.416667,0.333333,0.25,11,27,3000.0,1262.309666,363.142736,0.111111,12,Cluster 3.0
117.018324,0.909091,625.94,625.94,0.0,0.0,0.545455,0.545455,0.0,0.0,0,6,11000.0,627.763481,206.754529,0.142857,11,Cluster 3.0
204.61438,0.818182,1410.6,411.6,999.0,0.0,0.583333,0.416667,0.166667,0.0,0,8,4000.0,1933.515816,150.08129,0.2,12,Cluster 3.0
2962.757731,1.0,4398.65,300.0,4098.65,2483.768145,1.0,0.083333,1.0,0.333333,9,47,3000.0,7109.795209,5114.110493,0.083333,12,Cluster 1.0
2932.111796,1.0,346.32,346.32,0.0,2631.304016,0.333333,0.333333,0.0,0.333333,10,9,6000.0,597.5143,784.577784,0.0,12,Cluster 4.0
6404.955912,1.0,3970.8,2267.0,1703.8,0.0,1.0,0.583333,0.916667,0.0,0,64,7500.0,3879.252512,1868.983718,0.0,12,Cluster 1.0
1117.00354,1.0,240.0,240.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,9,1200.0,366.532467,1020.099462,0.0,12,Cluster 2.0
12.108421,0.272727,0.0,0.0,0.0,625.979655,0.0,0.0,0.0,0.166667,2,0,1000.0,680.02354,14.847368,0.090909,12,Cluster 2.0
969.294446,1.0,0.0,0.0,0.0,340.249539,0.0,0.0,0.0,0.083333,1,0,1200.0,591.853821,204.676682,0.0,12,Cluster 2.0
1400.189725,1.0,0.0,0.0,0.0,48.568786,0.0,0.0,0.0,0.090909,1,0,1500.0,292.26428,636.964586,0.0,11,Cluster 2.0
445.921101,1.0,1580.56,701.61,878.95,2703.408056,1.0,0.666667,1.0,0.5,14,61,2500.0,3992.8893,185.418931,1.0,12,Cluster 3.0
642.939211,0.545455,0.0,0.0,0.0,1936.701702,0.0,0.0,0.0,0.166667,5,0,1950.0,3997.53568,308.839052,0.25,12,Cluster 2.0
1552.772103,1.0,34.74,34.74,0.0,185.374726,0.1,0.1,0.0,0.2,3,1,3000.0,3125.652785,405.748783,0.0,10,Cluster 2.0
4.045339,0.363636,35.0,0.0,35.0,0.0,0.166667,0.0,0.166667,0.0,0,2,7500.0,122.129596,110.576473,0.25,12,Cluster 2.0
1839.93046,1.0,26.12,26.12,0.0,158.971239,0.083333,0.083333,0.0,0.083333,1,1,1950.0,525.947589,627.660656,0.0,12,Cluster 2.0
80.062693,1.0,727.27,727.27,0.0,0.0,0.583333,0.583333,0.0,0.0,0,11,20000.0,822.928249,206.656437,0.916667,12,Cluster 3.0
734.337883,1.0,55.68,0.0,55.68,0.0,0.166667,0.0,0.166667,0.0,0,2,1000.0,938.997556,2896.436166,0.0,12,Cluster 2.0
760.925748,1.0,360.0,0.0,360.0,3180.893742,1.0,0.0,0.888889,0.222222,4,9,5000.0,2312.470872,288.48652,0.0,9,Cluster 2.0
472.61828,1.0,4626.36,2974.0,1652.36,305.257038,1.0,0.833333,1.0,0.166667,2,67,3800.0,4549.881872,176.856716,1.0,12,Cluster 1.0
32.726042,0.636364,303.51,303.51,0.0,0.0,0.333333,0.333333,0.0,0.0,0,5,1200.0,550.181692,100.810197,0.666667,12,Cluster 2.0
3.925627,0.454545,17.8,17.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,649.54356,84.757464,0.5,12,Cluster 2.0
1286.787274,1.0,0.0,0.0,0.0,68.190923,0.0,0.0,0.0,0.166667,2,0,1500.0,1602.22002,421.628447,0.0,12,Cluster 2.0
1091.973832,1.0,0.0,0.0,0.0,77.349474,0.0,0.0,0.0,0.083333,1,0,1200.0,259.506889,518.930756,0.0,12,Cluster 2.0
1615.96724,1.0,102.0,102.0,0.0,244.840485,0.166667,0.166667,0.0,0.25,5,2,1700.0,890.178845,971.183209,0.0,12,Cluster 2.0
2686.595082,1.0,282.52,282.52,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,3000.0,3747.500925,1248.460984,0.083333,12,Cluster 2.0
5681.962807,1.0,523.19,340.19,183.0,1116.370312,0.666667,0.166667,0.416667,0.25,4,8,11500.0,2167.822526,1433.734576,0.0,12,Cluster 4.0
63.928065,1.0,183.6,0.0,183.6,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,141.055898,171.950243,0.0,12,Cluster 3.0
1807.764778,1.0,1666.2,0.0,1666.2,0.0,1.0,0.0,1.0,0.0,0,60,1500.0,1662.438437,11116.45317,0.0,12,Cluster 3.0
3003.711667,1.0,349.45,0.0,349.45,0.0,0.636364,0.0,0.636364,0.0,0,7,2750.0,195.830629,26378.90782,0.0,11,Cluster 2.0
1271.212003,0.909091,76.94,76.94,0.0,0.0,0.181818,0.181818,0.0,0.0,0,2,1500.0,257.110005,277.714185,0.0,11,Cluster 2.0
79.861604,1.0,427.36,0.0,427.36,0.0,0.833333,0.0,0.833333,0.0,0,10,1000.0,410.368448,164.642311,0.166667,12,Cluster 3.0
1004.937342,0.545455,150.45,50.37,100.08,1891.647657,0.363636,0.090909,0.181818,0.090909,2,4,5000.0,435.063532,454.540546,0.0,11,Cluster 2.0
111.789941,1.0,1157.94,943.94,214.0,0.0,1.0,1.0,0.583333,0.0,0,22,7000.0,1209.840603,179.358734,0.916667,12,Cluster 3.0
597.297664,0.636364,689.67,228.87,460.8,73.693002,0.666667,0.25,0.666667,0.083333,1,15,3511.111111,2327.014381,246.495299,0.125,12,Cluster 3.0
433.436164,1.0,2552.55,626.51,1926.04,0.0,1.0,1.0,0.916667,0.0,0,28,5000.0,2828.817452,184.724863,0.0,12,Cluster 3.0
3127.073601,1.0,4468.44,4432.46,35.98,0.0,1.0,0.833333,0.083333,0.0,0,55,4500.0,665.046852,850.247297,0.0,12,Cluster 3.0
584.287125,0.818182,0.0,0.0,0.0,918.151142,0.0,0.0,0.0,0.083333,2,0,1000.0,1029.191073,277.371035,0.125,12,Cluster 2.0
25.99831,0.454545,398.57,111.24,287.33,0.0,0.333333,0.083333,0.25,0.0,0,4,2500.0,821.069037,132.906041,0.8,12,Cluster 2.0
92.325796,1.0,371.16,0.0,371.16,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,205.804949,170.367631,0.166667,12,Cluster 3.0
969.139152,1.0,269.34,78.0,191.34,78.31266,0.666667,0.083333,0.583333,0.083333,1,11,2000.0,641.186755,383.080045,0.0,12,Cluster 2.0
825.207867,0.8,0.0,0.0,0.0,1270.8469,0.0,0.0,0.0,0.3,4,0,2500.0,411.215805,315.604084,0.0,10,Cluster 2.0
21.928045,0.909091,190.45,190.45,0.0,49.196465,0.166667,0.166667,0.0,0.083333,1,2,8500.0,155.609598,66.465635,0.0,12,Cluster 2.0
445.409094,1.0,307.11,163.29,143.82,0.0,0.833333,0.25,0.666667,0.0,0,12,1500.0,467.844102,171.370838,0.0,12,Cluster 3.0
309.150506,1.0,3157.86,1178.02,1979.84,0.0,1.0,0.916667,1.0,0.0,0,31,7000.0,3291.320691,170.010384,0.833333,12,Cluster 3.0
1340.551352,1.0,427.96,331.96,96.0,618.344755,0.5,0.333333,0.416667,0.166667,4,12,1500.0,326.956073,472.486843,0.0,12,Cluster 2.0
2931.237524,1.0,150.0,150.0,0.0,1434.135353,0.083333,0.083333,0.0,0.083333,3,3,3000.0,577.725789,1683.482088,0.0,12,Cluster 2.0
319.037744,0.818182,1262.28,1262.28,0.0,0.0,0.25,0.25,0.0,0.0,0,6,10500.0,1350.541585,218.810614,0.125,12,Cluster 2.0
889.767658,1.0,2997.02,1823.02,1174.0,0.0,0.916667,0.416667,0.916667,0.0,0,22,7000.0,2199.48968,244.279734,0.0,12,Cluster 3.0
173.075416,0.2,0.0,0.0,0.0,1193.999651,0.0,0.0,0.0,0.1,1,0,1200.0,329.112626,372.439588,0.0,10,Cluster 2.0
68.448626,0.909091,51.7,0.0,51.7,0.0,0.25,0.0,0.25,0.0,0,3,2500.0,145.632497,164.432591,0.0,12,Cluster 2.0
990.780585,1.0,844.45,844.45,0.0,0.0,0.416667,0.416667,0.0,0.0,0,6,3000.0,530.463101,227.905412,0.0,12,Cluster 2.0
4709.860768,1.0,0.0,0.0,0.0,3832.366931,0.0,0.0,0.0,0.333333,8,0,6000.0,1239.821726,1464.809088,0.0,12,Cluster 4.0
169.925245,1.0,2000.0,0.0,2000.0,0.0,0.916667,0.0,0.833333,0.0,0,21,7000.0,1862.047167,171.958681,0.909091,12,Cluster 3.0
93.977513,0.909091,389.44,0.0,389.44,0.0,0.727273,0.0,0.727273,0.0,0,8,2500.0,455.962105,114.634795,0.2,11,Cluster 3.0
11.725408,0.181818,178.0,178.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,1024.466785,85.691487,0.0,12,Cluster 2.0
986.84903,1.0,558.18,0.0,558.18,45.311387,1.0,0.0,1.0,0.083333,1,39,1000.0,1548.4862,5737.912518,0.0,12,Cluster 3.0
1196.869653,1.0,117.24,0.0,117.24,0.0,1.0,0.0,1.0,0.0,0,12,1200.0,380.06061,371.31214,0.0,12,Cluster 3.0
730.058174,1.0,782.6,782.6,0.0,0.0,1.0,1.0,0.0,0.0,0,12,12000.0,278.865346,238.608197,0.0,12,Cluster 3.0
109.697529,1.0,1530.37,1530.37,0.0,0.0,1.0,1.0,0.0,0.0,0,12,1200.0,1681.146226,125.221028,0.111111,12,Cluster 3.0
5589.888793,1.0,454.36,454.36,0.0,4441.706964,0.166667,0.166667,0.0,0.833333,30,7,6600.0,1767.288568,1866.858931,0.0,12,Cluster 4.0
61.463647,0.166667,0.0,0.0,0.0,989.053104,0.0,0.0,0.0,0.166667,2,0,1200.0,0.0,568.4021712,0.0,6,Cluster 2.0
1276.819142,1.0,710.2,710.2,0.0,742.511085,0.416667,0.416667,0.0,0.25,4,8,3700.0,3144.534957,477.522969,0.0,12,Cluster 2.0
2516.753364,1.0,606.62,598.95,7.67,0.0,0.833333,0.833333,0.083333,0.0,0,14,2750.0,1043.617154,1342.522124,0.0,12,Cluster 3.0
162.972111,0.909091,1586.6,0.0,1586.6,110.671623,0.833333,0.0,0.75,0.083333,1,10,2500.0,1577.161232,203.807999,0.666667,12,Cluster 3.0
74.0153,1.0,546.7,0.0,546.7,0.0,0.833333,0.0,0.75,0.0,0,10,4000.0,673.234502,153.314788,0.363636,12,Cluster 3.0
3419.661676,1.0,11.06,11.06,0.0,1261.347779,0.083333,0.083333,0.0,0.083333,1,1,4000.0,745.984976,1243.56477,0.0,12,Cluster 2.0
49.269195,1.0,213.75,0.0,213.75,0.0,0.75,0.0,0.666667,0.0,0,9,2500.0,196.765989,206.997029,0.0,12,Cluster 3.0
4081.115283,1.0,1133.98,298.59,835.39,495.425832,1.0,0.416667,1.0,0.333333,8,42,8500.0,1532.358832,1051.311348,0.0,12,Cluster 3.0
2255.261218,1.0,0.0,0.0,0.0,550.830512,0.0,0.0,0.0,0.166667,2,0,2500.0,582.88501,782.752094,0.0,12,Cluster 2.0
1479.020821,1.0,958.73,0.0,958.73,0.0,0.916667,0.0,0.833333,0.0,0,30,1500.0,1187.648889,3167.849654,0.0,12,Cluster 3.0
380.384776,0.545455,1188.0,1188.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,9000.0,2461.320337,158.339807,0.0,12,Cluster 2.0
1066.830615,1.0,509.94,0.0,509.94,0.0,1.0,0.0,1.0,0.0,0,27,1000.0,812.018361,1361.687384,0.0,12,Cluster 3.0
144.080651,1.0,1526.54,1005.69,520.85,0.0,0.75,0.25,0.5,0.0,0,20,3000.0,0.0,201.3175274,0.0,12,Cluster 3.0
34.869037,1.0,356.32,0.0,356.32,0.0,1.0,0.0,0.875,0.0,0,8,1000.0,286.841222,129.155038,0.571429,8,Cluster 3.0
49.920897,1.0,400.19,400.19,0.0,0.0,1.0,1.0,0.0,0.0,0,14,8500.0,363.703322,177.221407,0.727273,12,Cluster 3.0
75.401255,0.909091,692.94,0.0,692.94,0.0,0.833333,0.0,0.833333,0.0,0,10,4000.0,806.703752,143.810743,0.545455,12,Cluster 3.0
1957.712033,1.0,276.76,0.0,276.76,0.0,0.333333,0.0,0.333333,0.0,0,4,3000.0,566.106669,403.51514,0.0,12,Cluster 2.0
1632.421395,1.0,993.96,245.59,748.37,0.0,0.727273,0.181818,0.636364,0.0,0,22,6000.0,2752.623744,489.842903,0.090909,11,Cluster 3.0
1380.729836,1.0,145.94,145.94,0.0,589.017161,0.083333,0.083333,0.0,0.166667,10,3,1800.0,610.851898,610.251148,0.0,12,Cluster 2.0
14.179041,0.545455,119.58,0.0,119.58,0.0,0.5,0.0,0.5,0.0,0,6,5000.0,157.838418,96.544553,0.181818,12,Cluster 2.0
1747.11949,1.0,285.45,285.45,0.0,1429.489972,0.333333,0.333333,0.0,0.416667,7,10,3000.0,420.862309,389.633098,0.0,12,Cluster 2.0
795.497557,0.909091,0.0,0.0,0.0,5676.779668,0.0,0.0,0.0,0.5,6,0,50.0,7570.207782,410.260506,0.444444,12,Cluster 4.0
5.902257,0.818182,246.25,0.0,246.25,0.0,0.5,0.0,0.5,0.0,0,9,1000.0,316.597475,85.012713,0.777778,12,Cluster 3.0
49.911409,1.0,178.4,0.0,178.4,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,130.650758,166.81518,0.0,12,Cluster 3.0
5311.500998,1.0,2339.79,2339.79,0.0,5930.115233,1.0,1.0,0.0,0.25,8,12,6500.0,6865.05666,1486.657279,0.0,12,Cluster 4.0
4458.055159,1.0,0.0,0.0,0.0,2806.959645,0.0,0.0,0.0,0.583333,18,0,7500.0,1088.755323,1189.693931,0.0,12,Cluster 4.0
98.290292,0.545455,4440.8,4440.8,0.0,0.0,0.583333,0.583333,0.0,0.0,0,19,1500.0,7150.995346,119.097785,0.75,12,Cluster 3.0
589.682566,0.909091,6398.73,6398.73,0.0,271.370767,0.583333,0.583333,0.0,0.083333,1,18,10500.0,7443.80581,183.239025,1.0,12,Cluster 1.0
2933.240476,1.0,0.0,0.0,0.0,2040.433925,0.0,0.0,0.0,0.583333,13,0,3000.0,2431.578544,1739.74883,0.0,12,Cluster 4.0
2752.146656,1.0,1648.53,618.55,1029.98,2146.51325,1.0,0.333333,1.0,0.25,4,46,6500.0,1427.725762,1342.185961,0.0,12,Cluster 3.0
3086.119532,1.0,1134.38,396.29,738.09,4323.275849,0.916667,0.083333,0.916667,0.166667,2,22,12000.0,1492.992521,829.092375,0.0,12,Cluster 3.0
116.418751,1.0,1176.0,0.0,1176.0,0.0,1.0,0.0,1.0,0.0,0,12,2150.0,1083.783994,1364.816672,0.666667,12,Cluster 3.0
10.811047,0.454545,85.5,0.0,85.5,0.0,0.25,0.0,0.166667,0.0,0,3,1500.0,245.987433,132.932707,1.0,12,Cluster 2.0
2105.898309,1.0,0.0,0.0,0.0,217.314696,0.0,0.0,0.0,0.333333,5,0,2250.0,569.815997,1031.776402,0.0,12,Cluster 2.0
2737.420448,1.0,0.0,0.0,0.0,257.147835,0.0,0.0,0.0,0.25,6,0,3000.0,944.591497,1249.695933,0.0,12,Cluster 2.0
59.614155,0.818182,438.0,0.0,438.0,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,525.046566,149.110815,0.090909,12,Cluster 3.0
801.688726,1.0,325.92,0.0,325.92,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,484.790462,224.451595,0.0,12,Cluster 3.0
117.706441,1.0,718.44,0.0,718.44,0.0,1.0,0.0,1.0,0.0,0,14,3000.0,885.366764,174.343817,0.333333,12,Cluster 3.0
12.40875,0.3,85.5,85.5,0.0,0.0,0.1,0.1,0.0,0.0,0,1,1500.0,414.010478,72.47544,0.0,10,Cluster 2.0
3990.523579,1.0,263.5,190.6,72.9,0.0,0.666667,0.083333,0.583333,0.0,0,8,6000.0,6876.836205,1001.607366,0.083333,12,Cluster 3.0
45.972648,1.0,0.0,0.0,0.0,90.651341,0.0,0.0,0.0,0.083333,1,0,500.0,120.805392,122.432543,0.125,12,Cluster 2.0
759.198024,1.0,1769.79,1359.89,409.9,0.0,0.5,0.083333,0.416667,0.0,0,9,2500.0,662.501323,816.492249,0.0,12,Cluster 3.0
12.784443,0.625,94.71,0.0,94.71,0.0,0.875,0.0,0.75,0.0,0,7,1500.0,144.041664,78.033738,0.0,8,Cluster 2.0
657.223335,0.857143,1151.91,615.85,536.06,442.688396,0.714286,0.285714,0.571429,0.285714,2,13,1000.0,632.225833,350.841821,0.2,7,Cluster 2.0
107.944741,0.875,118.16,118.16,0.0,472.818286,0.125,0.125,0.0,0.125,1,2,2500.0,192.781455,56.999671,0.25,8,Cluster 2.0
1337.162883,1.0,4544.48,2384.44,2160.04,0.0,0.75,0.083333,0.666667,0.0,0,25,7500.0,3394.95009,380.300298,0.083333,12,Cluster 3.0
5897.491823,1.0,0.0,0.0,0.0,3318.487381,0.0,0.0,0.0,0.333333,8,0,7500.0,1417.970244,1809.974326,0.0,12,Cluster 4.0
490.16004,1.0,3530.93,2416.31,1114.62,0.0,1.0,0.75,0.666667,0.0,0,23,4000.0,2959.200535,219.112899,0.0,12,Cluster 3.0
7025.757291,1.0,66.32,66.32,0.0,8733.135566,0.083333,0.083333,0.0,0.583333,16,1,9000.0,9547.622542,2385.432813,0.0,12,Cluster 4.0
1589.41431,1.0,118.79,118.79,0.0,2176.940929,0.416667,0.416667,0.0,0.166667,5,5,4000.0,349.53025,487.369259,0.0,12,Cluster 2.0
5.116471,0.363636,50.2,50.2,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1000.0,200.963332,109.182077,0.333333,12,Cluster 2.0
